"score_source","year","score_value"
"news article sentiment scores","2016",0.9959
"news article sentiment scores","2016",-0.9933
"news article sentiment scores","2016",0.9981
"news article sentiment scores","2016",-0.9366
"news article sentiment scores","2016",0.9869
"news article sentiment scores","2016",0.5555
"news article sentiment scores","2016",-0.994
"news article sentiment scores","2016",-0.9914
"news article sentiment scores","2016",0.9964
"news article sentiment scores","2016",-0.9988
"news article sentiment scores","2016",0.9877
"news article sentiment scores","2016",-0.9894
"news article sentiment scores","2016",-0.826
"news article sentiment scores","2016",0.9991
"news article sentiment scores","2016",-0.9993
"news article sentiment scores","2016",0.9934
"news article sentiment scores","2016",0.9982
"news article sentiment scores","2016",0.9949
"news article sentiment scores","2016",0.9995
"news article sentiment scores","2016",0.9993
"news article sentiment scores","2016",0.9864
"news article sentiment scores","2016",0.9677
"news article sentiment scores","2016",0.25
"news article sentiment scores","2016",-0.999
"news article sentiment scores","2016",-0.9974
"news article sentiment scores","2016",0.811
"news article sentiment scores","2016",0.9986
"news article sentiment scores","2016",-0.9756
"news article sentiment scores","2016",-0.9781
"news article sentiment scores","2016",0.9971
"news article sentiment scores","2016",0.9911
"news article sentiment scores","2016",0.9626
"news article sentiment scores","2016",0.7816
"news article sentiment scores","2016",0.972
"news article sentiment scores","2016",0.9993
"news article sentiment scores","2016",0.9784
"news article sentiment scores","2016",0.9983
"news article sentiment scores","2016",0.3818
"news article sentiment scores","2016",0.969
"news article sentiment scores","2016",-0.9786
"news article sentiment scores","2016",-0.9983
"news article sentiment scores","2016",0.9859
"news article sentiment scores","2016",-0.9955
"news article sentiment scores","2016",-0.9952
"news article sentiment scores","2016",0.9916
"news article sentiment scores","2016",-0.934
"news article sentiment scores","2016",-0.9996
"news article sentiment scores","2016",0.9786
"news article sentiment scores","2016",0.9496
"news article sentiment scores","2016",0.9979
"news article sentiment scores","2016",-0.0799
"news article sentiment scores","2016",0.9995
"news article sentiment scores","2016",0.998
"news article sentiment scores","2016",0.9714
"news article sentiment scores","2016",0.9535
"news article sentiment scores","2016",0.9984
"news article sentiment scores","2016",-0.9172
"news article sentiment scores","2016",-0.9921
"news article sentiment scores","2016",-0.9982
"news article sentiment scores","2016",0.9997
"news article sentiment scores","2016",0.9913
"news article sentiment scores","2016",0.9685
"news article sentiment scores","2016",0.9978
"news article sentiment scores","2016",-0.9929
"news article sentiment scores","2016",0.997
"news article sentiment scores","2016",0.9804
"news article sentiment scores","2016",0.9986
"news article sentiment scores","2016",0.9626
"news article sentiment scores","2016",0.996
"news article sentiment scores","2016",0.9789
"news article sentiment scores","2016",0.9809
"news article sentiment scores","2016",-0.9907
"news article sentiment scores","2016",0.999
"news article sentiment scores","2016",0.9566
"news article sentiment scores","2016",-0.9995
"news article sentiment scores","2016",-0.9977
"news article sentiment scores","2016",-0.9998
"news article sentiment scores","2016",0.9675
"news article sentiment scores","2016",-0.9997
"news article sentiment scores","2016",-0.9841
"news article sentiment scores","2016",0.9998
"news article sentiment scores","2016",0.949
"news article sentiment scores","2016",0.9772
"news article sentiment scores","2016",-0.9586
"news article sentiment scores","2016",-0.9509
"news article sentiment scores","2016",0.9972
"news article sentiment scores","2016",0.997
"news article sentiment scores","2016",-0.9993
"news article sentiment scores","2016",0.9929
"news article sentiment scores","2016",0.5793
"news article sentiment scores","2016",0.9856
"news article sentiment scores","2016",-0.9994
"news article sentiment scores","2016",0.9663
"news article sentiment scores","2016",-0.8772
"news article sentiment scores","2016",0.6643
"news article sentiment scores","2016",-0.9815
"news article sentiment scores","2016",0.9932
"news article sentiment scores","2016",0.9388
"news article sentiment scores","2016",-0.9539
"news article sentiment scores","2016",-0.983
"news article sentiment scores","2016",0.4492
"news article sentiment scores","2016",-0.9932
"news article sentiment scores","2016",-0.5423
"news article sentiment scores","2016",-0.8103
"news article sentiment scores","2016",-0.9984
"news article sentiment scores","2016",0.9953
"news article sentiment scores","2016",-0.9941
"news article sentiment scores","2016",-0.9979
"news article sentiment scores","2016",0.5145
"news article sentiment scores","2016",0.6124
"news article sentiment scores","2016",0.9717
"news article sentiment scores","2016",0.9643
"news article sentiment scores","2016",0.9785
"news article sentiment scores","2016",0.6327
"news article sentiment scores","2016",0.9682
"news article sentiment scores","2016",0.8032
"news article sentiment scores","2016",-0.8573
"news article sentiment scores","2016",0.9759
"news article sentiment scores","2016",0.9731
"news article sentiment scores","2016",-0.9836
"news article sentiment scores","2016",0.9843
"news article sentiment scores","2016",0.8225
"news article sentiment scores","2016",-0.2023
"news article sentiment scores","2016",0.9175
"news article sentiment scores","2016",0.9928
"news article sentiment scores","2016",0.9741
"news article sentiment scores","2016",-0.9686
"news article sentiment scores","2016",0.8606
"news article sentiment scores","2016",-0.936
"news article sentiment scores","2016",0.9916
"news article sentiment scores","2016",-0.7785
"news article sentiment scores","2016",-0.9729
"news article sentiment scores","2016",0
"news article sentiment scores","2016",0.069
"news article sentiment scores","2016",0.8678
"news article sentiment scores","2016",0.956
"news article sentiment scores","2016",0.7733
"news article sentiment scores","2016",0.9628
"news article sentiment scores","2016",-0.1531
"news article sentiment scores","2016",0.8744
"news article sentiment scores","2016",-0.7
"news article sentiment scores","2016",-0.1272
"news article sentiment scores","2016",0.9658
"news article sentiment scores","2016",-0.9981
"news article sentiment scores","2016",0.97
"news article sentiment scores","2016",0.9731
"news article sentiment scores","2016",0.9596
"news article sentiment scores","2016",-0.9967
"news article sentiment scores","2016",0.9906
"news article sentiment scores","2016",-0.9832
"news article sentiment scores","2016",0.6597
"news article sentiment scores","2016",0.9945
"news article sentiment scores","2016",0.9726
"news article sentiment scores","2016",0.9942
"news article sentiment scores","2016",0.9319
"news article sentiment scores","2016",-0.8887
"news article sentiment scores","2016",0.97
"news article sentiment scores","2016",0.9451
"news article sentiment scores","2016",0.9382
"news article sentiment scores","2016",-0.9024
"news article sentiment scores","2016",-0.7003
"news article sentiment scores","2016",-0.9937
"news article sentiment scores","2016",-0.4952
"news article sentiment scores","2016",-0.5719
"news article sentiment scores","2016",-0.9136
"news article sentiment scores","2016",-0.9829
"news article sentiment scores","2016",-0.1485
"news article sentiment scores","2016",0.9969
"news article sentiment scores","2016",0.9987
"news article sentiment scores","2016",0.9817
"news article sentiment scores","2016",-0.5502
"news article sentiment scores","2016",-0.8723
"news article sentiment scores","2016",0.2617
"news article sentiment scores","2016",0.9802
"news article sentiment scores","2016",-0.9647
"news article sentiment scores","2016",0.2862
"news article sentiment scores","2016",-0.9449
"news article sentiment scores","2016",0.9921
"news article sentiment scores","2016",-0.7615
"news article sentiment scores","2016",0.066
"news article sentiment scores","2016",0.9817
"news article sentiment scores","2016",-0.9896
"news article sentiment scores","2016",0.9989
"news article sentiment scores","2016",0.9993
"news article sentiment scores","2016",0.9973
"news article sentiment scores","2016",-0.9836
"news article sentiment scores","2016",0.9924
"news article sentiment scores","2016",0.9971
"news article sentiment scores","2016",-0.9967
"news article sentiment scores","2016",0.9764
"news article sentiment scores","2016",-0.9899
"news article sentiment scores","2016",-0.9964
"news article sentiment scores","2016",-0.987
"news article sentiment scores","2016",-0.9768
"news article sentiment scores","2016",0.9997
"news article sentiment scores","2016",0.9764
"news article sentiment scores","2016",-0.296
"news article sentiment scores","2016",0.9145
"news article sentiment scores","2016",0.9609
"news article sentiment scores","2016",-0.8778
"news article sentiment scores","2016",0.975
"news article sentiment scores","2016",0.9961
"news article sentiment scores","2016",0.9617
"news article sentiment scores","2016",-0.9887
"news article sentiment scores","2016",0.9842
"news article sentiment scores","2016",0.9957
"news article sentiment scores","2016",-0.9925
"news article sentiment scores","2016",0.9973
"news article sentiment scores","2016",-0.956
"news article sentiment scores","2016",0.9168
"news article sentiment scores","2016",0.9978
"news article sentiment scores","2016",0.9984
"news article sentiment scores","2016",0.9983
"news article sentiment scores","2016",0.9993
"news article sentiment scores","2016",-0.1531
"news article sentiment scores","2016",0.9984
"news article sentiment scores","2016",0.997
"news article sentiment scores","2016",0.9984
"news article sentiment scores","2016",-0.9911
"news article sentiment scores","2016",0.9825
"news article sentiment scores","2016",0.9932
"news article sentiment scores","2016",-0.4216
"news article sentiment scores","2016",0.9131
"news article sentiment scores","2016",1
"news article sentiment scores","2016",0.9875
"news article sentiment scores","2016",1
"news article sentiment scores","2016",0.9944
"news article sentiment scores","2016",0.9983
"news article sentiment scores","2016",0.8158
"news article sentiment scores","2016",0.9991
"news article sentiment scores","2016",0.9987
"news article sentiment scores","2016",1
"news article sentiment scores","2016",0.9981
"news article sentiment scores","2016",0.953
"news article sentiment scores","2016",0.989
"news article sentiment scores","2016",0.9967
"news article sentiment scores","2016",0.9719
"news article sentiment scores","2016",0.9141
"news article sentiment scores","2016",-0.9056
"news article sentiment scores","2016",-0.9993
"news article sentiment scores","2016",0.9982
"news article sentiment scores","2016",0.995
"news article sentiment scores","2016",0.9996
"news article sentiment scores","2016",-0.9998
"news article sentiment scores","2016",0.9973
"news article sentiment scores","2016",0.9987
"news article sentiment scores","2016",0.9937
"news article sentiment scores","2016",0.9847
"news article sentiment scores","2016",0.9952
"news article sentiment scores","2016",0.998
"news article sentiment scores","2016",0.9956
"news article sentiment scores","2016",0.9995
"news article sentiment scores","2016",0.9991
"news article sentiment scores","2016",0.9805
"news article sentiment scores","2016",-0.9956
"news article sentiment scores","2016",0.9991
"news article sentiment scores","2016",-0.9347
"news article sentiment scores","2016",0.3603
"news article sentiment scores","2016",-0.6625
"news article sentiment scores","2016",-0.9993
"news article sentiment scores","2016",0.9994
"news article sentiment scores","2016",0.9967
"news article sentiment scores","2016",0.9758
"news article sentiment scores","2016",-0.9994
"news article sentiment scores","2016",0.9986
"news article sentiment scores","2016",0.9994
"news article sentiment scores","2016",-0.8834
"news article sentiment scores","2016",0.9952
"news article sentiment scores","2016",0.9604
"news article sentiment scores","2016",0.9996
"news article sentiment scores","2016",0.9911
"news article sentiment scores","2016",0.9598
"news article sentiment scores","2016",0.9803
"news article sentiment scores","2016",0.9995
"news article sentiment scores","2016",-0.9643
"news article sentiment scores","2016",0.9507
"news article sentiment scores","2016",0.9727
"news article sentiment scores","2016",0.9953
"news article sentiment scores","2016",-0.3905
"news article sentiment scores","2016",0.9976
"news article sentiment scores","2016",0.3861
"news article sentiment scores","2016",0.9933
"news article sentiment scores","2016",-0.9994
"news article sentiment scores","2016",0.9975
"news article sentiment scores","2016",0.9994
"news article sentiment scores","2016",0.9935
"news article sentiment scores","2016",-0.9954
"news article sentiment scores","2016",-0.9955
"news article sentiment scores","2016",0.7731
"twitter sentiment scores","2016",-0.34
"twitter sentiment scores","2016",0.0516
"twitter sentiment scores","2016",0.0258
"twitter sentiment scores","2016",0.0258
"twitter sentiment scores","2016",-0.8555
"twitter sentiment scores","2016",0.5574
"twitter sentiment scores","2016",0.7506
"twitter sentiment scores","2016",0.7506
"twitter sentiment scores","2016",-0.5413
"twitter sentiment scores","2016",-0.8074
"twitter sentiment scores","2016",-0.8074
"twitter sentiment scores","2016",0.5574
"twitter sentiment scores","2016",-0.802
"twitter sentiment scores","2016",-0.8074
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.5994
"twitter sentiment scores","2016",-0.2732
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.5859
"twitter sentiment scores","2016",-0.9201
"twitter sentiment scores","2016",0.2732
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0.0516
"twitter sentiment scores","2016",-0.8176
"twitter sentiment scores","2016",0.5423
"twitter sentiment scores","2016",0.3597
"twitter sentiment scores","2016",0.6124
"twitter sentiment scores","2016",0.8316
"twitter sentiment scores","2016",-0.4404
"twitter sentiment scores","2016",-0.6336
"twitter sentiment scores","2016",0.4215
"twitter sentiment scores","2016",-0.7964
"twitter sentiment scores","2016",0.8074
"twitter sentiment scores","2016",-0.1043
"twitter sentiment scores","2016",0.0258
"twitter sentiment scores","2016",0.8225
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0.1027
"twitter sentiment scores","2016",-0.3089
"twitter sentiment scores","2016",0.5574
"twitter sentiment scores","2016",-0.2975
"twitter sentiment scores","2016",-0.7096
"twitter sentiment scores","2016",-0.7096
"twitter sentiment scores","2016",0.4019
"twitter sentiment scores","2016",-0.4019
"twitter sentiment scores","2016",0.4404
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0.0387
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.3182
"twitter sentiment scores","2016",-0.802
"twitter sentiment scores","2016",-0.4404
"twitter sentiment scores","2016",0.9081
"twitter sentiment scores","2016",0.5994
"twitter sentiment scores","2016",-0.7096
"twitter sentiment scores","2016",-0.7096
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.5859
"twitter sentiment scores","2016",0.2263
"twitter sentiment scores","2016",0.3612
"twitter sentiment scores","2016",0.25
"twitter sentiment scores","2016",-0.4238
"twitter sentiment scores","2016",0.5994
"twitter sentiment scores","2016",0.2023
"twitter sentiment scores","2016",-0.25
"twitter sentiment scores","2016",0.0258
"twitter sentiment scores","2016",-0.379
"twitter sentiment scores","2016",-0.3818
"twitter sentiment scores","2016",-0.25
"twitter sentiment scores","2016",0.2732
"twitter sentiment scores","2016",0.0258
"twitter sentiment scores","2016",-0.2263
"twitter sentiment scores","2016",0.8481
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.2732
"twitter sentiment scores","2016",-0.5994
"twitter sentiment scores","2016",0.2732
"twitter sentiment scores","2016",0.0772
"twitter sentiment scores","2016",-0.5423
"twitter sentiment scores","2016",-0.2263
"twitter sentiment scores","2016",0.5994
"twitter sentiment scores","2016",0.4588
"twitter sentiment scores","2016",0.3182
"twitter sentiment scores","2016",0.4019
"twitter sentiment scores","2016",-0.5267
"twitter sentiment scores","2016",0.743
"twitter sentiment scores","2016",-0.128
"twitter sentiment scores","2016",-0.2382
"twitter sentiment scores","2016",0.7783
"twitter sentiment scores","2016",0.4767
"twitter sentiment scores","2016",-0.6597
"twitter sentiment scores","2016",-0.0056
"twitter sentiment scores","2016",0.4168
"twitter sentiment scores","2016",-0.8442
"twitter sentiment scores","2016",-0.3839
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0.128
"twitter sentiment scores","2016",-0.5423
"twitter sentiment scores","2016",-0.5106
"twitter sentiment scores","2016",-0.6597
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.6566
"twitter sentiment scores","2016",0.7906
"twitter sentiment scores","2016",-0.296
"twitter sentiment scores","2016",-0.5574
"twitter sentiment scores","2016",0.0516
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0.6681
"twitter sentiment scores","2016",0.2472
"twitter sentiment scores","2016",0.6597
"twitter sentiment scores","2016",-0.0191
"twitter sentiment scores","2016",0.5994
"twitter sentiment scores","2016",0.2467
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0.2467
"twitter sentiment scores","2016",0.2263
"twitter sentiment scores","2016",0.34
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0.0258
"twitter sentiment scores","2016",0.7579
"twitter sentiment scores","2016",-0.2057
"twitter sentiment scores","2016",0.2467
"twitter sentiment scores","2016",-0.9081
"twitter sentiment scores","2016",-0.5267
"twitter sentiment scores","2016",-0.1027
"twitter sentiment scores","2016",-0.8957
"twitter sentiment scores","2016",0.296
"twitter sentiment scores","2016",-0.3182
"twitter sentiment scores","2016",0.2023
"twitter sentiment scores","2016",-0.5574
"twitter sentiment scores","2016",0.2263
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.7783
"twitter sentiment scores","2016",-0.2732
"twitter sentiment scores","2016",-0.6597
"twitter sentiment scores","2016",0.2023
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.7717
"twitter sentiment scores","2016",-0.3206
"twitter sentiment scores","2016",-0.5574
"twitter sentiment scores","2016",-0.3182
"twitter sentiment scores","2016",-0.3182
"twitter sentiment scores","2016",0.5423
"twitter sentiment scores","2016",0.7003
"twitter sentiment scores","2016",-0.6908
"twitter sentiment scores","2016",-0.0191
"twitter sentiment scores","2016",0.296
"twitter sentiment scores","2016",-0.9682
"twitter sentiment scores","2016",0.1548
"twitter sentiment scores","2016",-0.0516
"twitter sentiment scores","2016",0.4019
"twitter sentiment scores","2016",-0.296
"twitter sentiment scores","2016",-0.2023
"twitter sentiment scores","2016",0.1531
"twitter sentiment scores","2016",0.4019
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.2732
"twitter sentiment scores","2016",0.7579
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.4767
"twitter sentiment scores","2016",-0.2023
"twitter sentiment scores","2016",-0.6597
"twitter sentiment scores","2016",-0.4939
"twitter sentiment scores","2016",-0.4404
"twitter sentiment scores","2016",-0.2023
"twitter sentiment scores","2016",0.5334
"twitter sentiment scores","2016",-0.34
"twitter sentiment scores","2016",0.296
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0.296
"twitter sentiment scores","2016",-0.2865
"twitter sentiment scores","2016",0.8779
"twitter sentiment scores","2016",0.6901
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.705
"twitter sentiment scores","2016",0.5719
"twitter sentiment scores","2016",-0.8625
"twitter sentiment scores","2016",-0.8505
"twitter sentiment scores","2016",0.0516
"twitter sentiment scores","2016",-0.25
"twitter sentiment scores","2016",-0.5574
"twitter sentiment scores","2016",-0.5267
"twitter sentiment scores","2016",0.0258
"twitter sentiment scores","2016",-0.4588
"twitter sentiment scores","2016",-0.0644
"twitter sentiment scores","2016",-0.8928
"twitter sentiment scores","2016",0.1868
"twitter sentiment scores","2016",0.6908
"twitter sentiment scores","2016",0.3612
"twitter sentiment scores","2016",0.836
"twitter sentiment scores","2016",-0.8316
"twitter sentiment scores","2016",-0.4767
"twitter sentiment scores","2016",0.3612
"twitter sentiment scores","2016",-0.296
"twitter sentiment scores","2016",-0.4497
"twitter sentiment scores","2016",-0.1779
"twitter sentiment scores","2016",-0.2732
"twitter sentiment scores","2016",0.0772
"twitter sentiment scores","2016",-0.7783
"twitter sentiment scores","2016",-0.8903
"twitter sentiment scores","2016",-0.5346
"twitter sentiment scores","2016",0.2283
"twitter sentiment scores","2016",-0.5719
"twitter sentiment scores","2016",-0.1779
"twitter sentiment scores","2016",-0.34
"twitter sentiment scores","2016",0.6124
"twitter sentiment scores","2016",-0.7351
"twitter sentiment scores","2016",0.8271
"twitter sentiment scores","2016",0.0021
"twitter sentiment scores","2016",0.0258
"twitter sentiment scores","2016",0.0258
"twitter sentiment scores","2016",0.4265
"twitter sentiment scores","2016",-0.6908
"twitter sentiment scores","2016",0.7269
"twitter sentiment scores","2016",-0.6249
"twitter sentiment scores","2016",0.8625
"twitter sentiment scores","2016",-0.296
"twitter sentiment scores","2016",-0.8957
"twitter sentiment scores","2016",0.0258
"twitter sentiment scores","2016",0.5859
"twitter sentiment scores","2016",-0.6369
"twitter sentiment scores","2016",-0.5994
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.8928
"twitter sentiment scores","2016",0.4215
"twitter sentiment scores","2016",-0.6486
"twitter sentiment scores","2016",-0.5978
"twitter sentiment scores","2016",0.296
"twitter sentiment scores","2016",-0.6249
"twitter sentiment scores","2016",0.9808
"twitter sentiment scores","2016",0.6369
"twitter sentiment scores","2016",0.891
"twitter sentiment scores","2016",-0.7184
"twitter sentiment scores","2016",0.0258
"twitter sentiment scores","2016",0.2263
"twitter sentiment scores","2016",-0.1606
"twitter sentiment scores","2016",-0.9009
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0.5994
"twitter sentiment scores","2016",-0.34
"twitter sentiment scores","2016",0.7925
"twitter sentiment scores","2016",-0.6249
"twitter sentiment scores","2016",0.0258
"twitter sentiment scores","2016",0.6369
"twitter sentiment scores","2016",-0.3412
"twitter sentiment scores","2016",0.0258
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0.8468
"twitter sentiment scores","2016",0.7543
"twitter sentiment scores","2016",0.0258
"twitter sentiment scores","2016",0.2023
"twitter sentiment scores","2016",-0.1298
"twitter sentiment scores","2016",0.0772
"twitter sentiment scores","2016",-0.0644
"twitter sentiment scores","2016",-0.7845
"twitter sentiment scores","2016",-0.7845
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.4404
"twitter sentiment scores","2016",-0.34
"twitter sentiment scores","2016",-0.3182
"twitter sentiment scores","2016",0.5267
"twitter sentiment scores","2016",0.1779
"twitter sentiment scores","2016",0.34
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0.1027
"twitter sentiment scores","2016",-0.8834
"twitter sentiment scores","2016",0.25
"twitter sentiment scores","2016",-0.7543
"twitter sentiment scores","2016",-0.661
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0.5859
"twitter sentiment scores","2016",-0.7152
"twitter sentiment scores","2016",-0.1232
"twitter sentiment scores","2016",-0.2263
"twitter sentiment scores","2016",0.5719
"twitter sentiment scores","2016",-0.5994
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.4767
"twitter sentiment scores","2016",-0.4019
"twitter sentiment scores","2016",0.2023
"twitter sentiment scores","2016",0.0258
"twitter sentiment scores","2016",0.3612
"twitter sentiment scores","2016",0.3612
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.8126
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.0516
"twitter sentiment scores","2016",0.2263
"twitter sentiment scores","2016",0.5994
"twitter sentiment scores","2016",0.2263
"twitter sentiment scores","2016",-0.6124
"twitter sentiment scores","2016",-0.7845
"twitter sentiment scores","2016",-0.4404
"twitter sentiment scores","2016",-0.4404
"twitter sentiment scores","2016",-0.2023
"twitter sentiment scores","2016",0.296
"twitter sentiment scores","2016",0.6486
"twitter sentiment scores","2016",-0.4767
"twitter sentiment scores","2016",0.5859
"twitter sentiment scores","2016",-0.8112
"twitter sentiment scores","2016",0.5423
"twitter sentiment scores","2016",-0.2263
"twitter sentiment scores","2016",0.6808
"twitter sentiment scores","2016",-0.8439
"twitter sentiment scores","2016",0.1351
"twitter sentiment scores","2016",0.34
"twitter sentiment scores","2016",0.0258
"twitter sentiment scores","2016",-0.7684
"twitter sentiment scores","2016",-0.806
"twitter sentiment scores","2016",-0.806
"twitter sentiment scores","2016",-0.6124
"twitter sentiment scores","2016",-0.6124
"twitter sentiment scores","2016",-0.7787
"twitter sentiment scores","2016",0.7184
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",0.4939
"twitter sentiment scores","2016",0.0516
"twitter sentiment scores","2016",-0.2732
"twitter sentiment scores","2016",-0.8074
"twitter sentiment scores","2016",-0.4215
"twitter sentiment scores","2016",-0.0258
"twitter sentiment scores","2016",0.2732
"twitter sentiment scores","2016",-0.8402
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.0644
"twitter sentiment scores","2016",-0.1027
"twitter sentiment scores","2016",-0.806
"twitter sentiment scores","2016",0.2263
"twitter sentiment scores","2016",0.1531
"twitter sentiment scores","2016",0.7543
"twitter sentiment scores","2016",-0.2023
"twitter sentiment scores","2016",0.8898
"twitter sentiment scores","2016",0.5859
"twitter sentiment scores","2016",-0.5719
"twitter sentiment scores","2016",-0.2732
"twitter sentiment scores","2016",0.4939
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.34
"twitter sentiment scores","2016",-0.4404
"twitter sentiment scores","2016",0.6124
"twitter sentiment scores","2016",-0.743
"twitter sentiment scores","2016",0.4019
"twitter sentiment scores","2016",0.3134
"twitter sentiment scores","2016",-0.1027
"twitter sentiment scores","2016",0.127
"twitter sentiment scores","2016",-0.7096
"twitter sentiment scores","2016",0.3291
"twitter sentiment scores","2016",0.7269
"twitter sentiment scores","2016",0.6705
"twitter sentiment scores","2016",-0.7324
"twitter sentiment scores","2016",-0.0268
"twitter sentiment scores","2016",-0.2023
"twitter sentiment scores","2016",-0.6124
"twitter sentiment scores","2016",0.6454
"twitter sentiment scores","2016",-0.2878
"twitter sentiment scores","2016",-0.765
"twitter sentiment scores","2016",-0.7579
"twitter sentiment scores","2016",-0.296
"twitter sentiment scores","2016",0
"twitter sentiment scores","2016",-0.8074
"twitter sentiment scores","2016",-0.4939
"twitter sentiment scores","2016",-0.8074
"twitter sentiment scores","2016",0.836
"twitter sentiment scores","2016",0.0258
"twitter sentiment scores","2016",0.5213
"twitter sentiment scores","2016",-0.3818
"twitter sentiment scores","2016",-0.8442
"twitter sentiment scores","2016",0.7506
"twitter sentiment scores","2016",0.7506
"twitter sentiment scores","2016",0.7506
"twitter sentiment scores","2016",0.7506
"twitter sentiment scores","2016",0.7506
"twitter sentiment scores","2016",0.7506
"twitter sentiment scores","2016",0.7506
"twitter sentiment scores","2016",0.7506
"twitter sentiment scores","2016",0.7506
"twitter sentiment scores","2016",0.7506
"twitter sentiment scores","2016",0.7506
"twitter sentiment scores","2016",0.7506
"twitter sentiment scores","2016",0.7506
"twitter sentiment scores","2016",0.7506
"twitter sentiment scores","2016",0.7506
"twitter sentiment scores","2016",0.7506
