year,state,bias,compound,party,norm_vote_count
2016,AZ,Immigration,-0.27143306451612903,REP,0.05025349761526232
2016,AZ,Socioeconomic,-0.19088421052631577,DEM,0.04112428457869634
2016,AZ,Socioeconomic,-0.19088421052631577,REP,0.05025349761526232
2020,AZ,Abortion,-0.1794980392156863,DEM,0.046682654289152484
2020,AZ,Abortion,-0.1794980392156863,REP,0.04694619219528967
2020,AZ,Race,-0.17509404761904762,DEM,0.046682654289152484
2020,AZ,Race,-0.17509404761904762,REP,0.04694619219528967
2020,AZ,Immigration,-0.060897872340425534,DEM,0.046682654289152484
2020,AZ,Immigration,-0.060897872340425534,REP,0.04694619219528967
2020,AZ,Socioeconomic,0.031440625,DEM,0.046682654289152484
2020,AZ,Socioeconomic,0.031440625,REP,0.04694619219528967
2020,CA,Abortion,-0.1702050209205021,REP,0.006812021312825616
2020,CA,Abortion,-0.1702050209205021,DEM,0.01026260948465826
2020,CA,Race,-0.1648496021220159,REP,0.006812021312825616
2020,CA,Race,-0.1648496021220159,DEM,0.01026260948465826
2020,CA,Immigration,-0.15202248062015505,REP,0.006812021312825616
2020,CA,Immigration,-0.15202248062015505,DEM,0.01026260948465826
2020,CA,Socioeconomic,-0.05544874651810584,REP,0.006812021312825616
2020,CA,Socioeconomic,-0.05544874651810584,DEM,0.01026260948465826
2018,CA,Abortion,-0.10528,REP,0.005591721710411959
2018,CA,Abortion,-0.10528,DEM,0.009282629352801438
2018,CA,Race,-0.09386828478964401,REP,0.005591721710411959
2018,CA,Race,-0.09386828478964401,DEM,0.009282629352801438
2018,CA,Immigration,-0.15997504553734063,REP,0.005591721710411959
2018,CA,Immigration,-0.15997504553734063,DEM,0.009282629352801438
2018,CA,Socioeconomic,-0.0478756838905775,REP,0.005591721710411959
2018,CA,Socioeconomic,-0.0478756838905775,DEM,0.009282629352801438
2016,CA,Abortion,-0.08290681818181819,REP,0.006685491700957049
2016,CA,Abortion,-0.08290681818181819,DEM,0.008930202120609677
2016,CA,Race,-0.11523544973544973,REP,0.006685491700957049
2016,CA,Race,-0.11523544973544973,DEM,0.008930202120609677
2016,CA,Immigration,0.012364655172413792,REP,0.006685491700957049
2016,CA,Immigration,0.012364655172413792,DEM,0.008930202120609677
2016,CA,Socioeconomic,-0.03736916666666667,REP,0.006685491700957049
2016,CA,Socioeconomic,-0.03736916666666667,DEM,0.008930202120609677
2020,CO,Abortion,0.17950666666666668,DEM,0.08014185480406663
2020,CO,Abortion,0.17950666666666668,REP,0.0657843539687843
2020,CO,Race,-0.1690636363636364,DEM,0.08014185480406663
2020,CO,Race,-0.1690636363636364,REP,0.0657843539687843
2020,CO,Immigration,0.021508695652173913,DEM,0.08014185480406663
2020,CO,Immigration,0.021508695652173913,REP,0.0657843539687843
2020,CO,Socioeconomic,-0.14814444444444444,DEM,0.08014185480406663
2020,CO,Socioeconomic,-0.14814444444444444,REP,0.0657843539687843
2018,CO,Abortion,0.008885,DEM,0.07254717796381313
2018,CO,Abortion,0.008885,REP,0.058318768566027544
2018,CO,Race,-0.2525,DEM,0.07254717796381313
2018,CO,Race,-0.2525,REP,0.058318768566027544
2018,CO,Immigration,-0.1267875,DEM,0.07254717796381313
2018,CO,Immigration,-0.1267875,REP,0.058318768566027544
2018,CO,Socioeconomic,0.011727777777777773,DEM,0.07254717796381313
2018,CO,Socioeconomic,0.011727777777777773,REP,0.058318768566027544
2016,CO,Abortion,-0.02260000000000001,DEM,0.0624063503036887
2016,CO,Abortion,-0.02260000000000001,REP,0.06363231445360723
2016,CO,Race,-0.10081999999999999,DEM,0.0624063503036887
2016,CO,Race,-0.10081999999999999,REP,0.06363231445360723
2016,CO,Immigration,0.019200000000000005,DEM,0.0624063503036887
2016,CO,Immigration,0.019200000000000005,REP,0.06363231445360723
2016,CO,Socioeconomic,-0.10521538461538464,DEM,0.0624063503036887
2016,CO,Socioeconomic,-0.10521538461538464,REP,0.06363231445360723
2020,CT,Abortion,0.2162111111111111,DEM,0.11020121621621622
2020,CT,Abortion,0.2162111111111111,REP,0.07638054054054054
2020,CT,Race,-0.21016,DEM,0.11020121621621622
2020,CT,Race,-0.21016,REP,0.07638054054054054
2020,CT,Immigration,-0.36505,DEM,0.11020121621621622
2020,CT,Immigration,-0.36505,REP,0.07638054054054054
2020,CT,Socioeconomic,0.09960952380952381,DEM,0.11020121621621622
2020,CT,Socioeconomic,0.09960952380952381,REP,0.07638054054054054
2016,CT,Abortion,0.19078333333333333,DEM,0.10400623936471923
2016,CT,Abortion,0.19078333333333333,REP,0.0633195689166194
2016,CT,Race,-0.06631000000000002,DEM,0.10400623936471923
2016,CT,Race,-0.06631000000000002,REP,0.0633195689166194
2016,CT,Immigration,-0.06336666666666667,DEM,0.10400623936471923
2016,CT,Immigration,-0.06336666666666667,REP,0.0633195689166194
2016,CT,Socioeconomic,0.4019,DEM,0.10400623936471923
2016,CT,Socioeconomic,0.4019,REP,0.0633195689166194
2018,CT,Abortion,-0.13235,DEM,0.09370243337195829
2018,CT,Abortion,-0.13235,REP,0.05938528389339513
2018,CT,Race,-0.18746999999999997,DEM,0.09370243337195829
2018,CT,Race,-0.18746999999999997,REP,0.05938528389339513
2018,CT,Immigration,0.009654838709677416,DEM,0.09370243337195829
2018,CT,Immigration,0.009654838709677416,REP,0.05938528389339513
2018,CT,Socioeconomic,-0.3761466666666667,DEM,0.09370243337195829
2018,CT,Socioeconomic,-0.3761466666666667,REP,0.05938528389339513
2018,DE,Abortion,0.4222333333333333,DEM,0.48168008474576274
2018,DE,Abortion,0.4222333333333333,REP,0.26564406779661015
2018,DE,Race,-0.3057666666666667,DEM,0.48168008474576274
2018,DE,Race,-0.3057666666666667,REP,0.26564406779661015
2018,DE,Immigration,-0.059280000000000034,DEM,0.48168008474576274
2018,DE,Immigration,-0.059280000000000034,REP,0.26564406779661015
2018,DE,Socioeconomic,-0.20090000000000002,DEM,0.48168008474576274
2018,DE,Socioeconomic,-0.20090000000000002,REP,0.26564406779661015
2020,DE,Abortion,0.9642,DEM,0.5191549815498155
2020,DE,Abortion,0.9642,REP,0.3623468634686347
2020,DE,Race,0.24745000000000003,DEM,0.5191549815498155
2020,DE,Race,0.24745000000000003,REP,0.3623468634686347
2020,DE,Immigration,0.5247,DEM,0.5191549815498155
2020,DE,Immigration,0.5247,REP,0.3623468634686347
2020,DE,Socioeconomic,0.48845000000000005,DEM,0.5191549815498155
2020,DE,Socioeconomic,0.48845000000000005,REP,0.3623468634686347
2016,DE,Abortion,-0.1271,DEM,0.4795770020533881
2016,DE,Abortion,-0.1271,REP,0.35380082135523616
2016,DE,Race,-0.09911999999999999,DEM,0.4795770020533881
2016,DE,Race,-0.09911999999999999,REP,0.35380082135523616
2016,DE,Immigration,-0.048425,DEM,0.4795770020533881
2016,DE,Immigration,-0.048425,REP,0.35380082135523616
2016,DE,Socioeconomic,0.8866499999999999,DEM,0.4795770020533881
2016,DE,Socioeconomic,0.8866499999999999,REP,0.35380082135523616
2020,FL,Abortion,-0.1580952830188679,REP,0.020043112104665226
2020,FL,Abortion,-0.1580952830188679,DEM,0.01883672987136732
2020,FL,Race,-0.15330049261083745,REP,0.020043112104665226
2020,FL,Race,-0.15330049261083745,DEM,0.01883672987136732
2020,FL,Immigration,-0.15616833333333335,REP,0.020043112104665226
2020,FL,Immigration,-0.15616833333333335,DEM,0.01883672987136732
2020,FL,Socioeconomic,-0.0064767295597484235,REP,0.020043112104665226
2020,FL,Socioeconomic,-0.0064767295597484235,DEM,0.01883672987136732
2018,FL,Abortion,-0.12872755102040817,REP,0.017706879606879607
2018,FL,Abortion,-0.12872755102040817,DEM,0.015240330867952352
2018,FL,Race,-0.25528266666666666,REP,0.017706879606879607
2018,FL,Race,-0.25528266666666666,DEM,0.015240330867952352
2018,FL,Immigration,-0.1514139534883721,REP,0.017706879606879607
2018,FL,Immigration,-0.1514139534883721,DEM,0.015240330867952352
2018,FL,Socioeconomic,-0.1725677777777778,REP,0.017706879606879607
2018,FL,Socioeconomic,-0.1725677777777778,DEM,0.015240330867952352
2016,FL,Abortion,-0.04385405405405404,REP,0.019207109884770233
2016,FL,Abortion,-0.04385405405405404,DEM,0.015959095569153876
2016,FL,Race,-0.09906626506024097,REP,0.019207109884770233
2016,FL,Race,-0.09906626506024097,DEM,0.015959095569153876
2016,FL,Immigration,-0.062122222222222225,REP,0.019207109884770233
2016,FL,Immigration,-0.062122222222222225,DEM,0.015959095569153876
2016,FL,Socioeconomic,-0.09229375,REP,0.019207109884770233
2016,FL,Socioeconomic,-0.09229375,DEM,0.015959095569153876
2018,GA,Abortion,0.11086363636363637,REP,0.031582819453274
2018,GA,Abortion,0.11086363636363637,DEM,0.0288377145581691
2018,GA,Race,0.14412195121951218,REP,0.031582819453274
2018,GA,Race,0.14412195121951218,DEM,0.0288377145581691
2018,GA,Immigration,-0.026318181818181824,REP,0.031582819453274
2018,GA,Immigration,-0.026318181818181824,DEM,0.0288377145581691
2018,GA,Socioeconomic,0.2273911111111111,REP,0.031582819453274
2018,GA,Socioeconomic,0.2273911111111111,DEM,0.0288377145581691
2020,GA,Abortion,-0.07731481481481481,REP,0.033993011383800606
2020,GA,Abortion,-0.07731481481481481,DEM,0.032664805765608367
2020,GA,Race,-0.12216739130434782,REP,0.033993011383800606
2020,GA,Race,-0.12216739130434782,DEM,0.032664805765608367
2020,GA,Immigration,-0.20560344827586208,REP,0.033993011383800606
2020,GA,Immigration,-0.20560344827586208,DEM,0.032664805765608367
2020,GA,Socioeconomic,-0.2377448275862069,REP,0.033993011383800606
2020,GA,Socioeconomic,-0.2377448275862069,DEM,0.032664805765608367
2016,GA,Abortion,0.26224285714285717,REP,0.035732750487452045
2016,GA,Abortion,0.26224285714285717,DEM,0.03063035568274734
2016,GA,Race,0.01747272727272728,REP,0.035732750487452045
2016,GA,Race,0.01747272727272728,DEM,0.03063035568274734
2016,GA,Immigration,-0.184124,REP,0.035732750487452045
2016,GA,Immigration,-0.184124,DEM,0.03063035568274734
2016,GA,Socioeconomic,-0.2499764705882353,REP,0.035732750487452045
2016,GA,Socioeconomic,-0.2499764705882353,DEM,0.03063035568274734
2016,HI,Abortion,-0.148,DEM,0.12420619946091645
2016,HI,Abortion,-0.148,REP,0.08158238993710691
2016,HI,Race,0.0258,DEM,0.12420619946091645
2016,HI,Race,0.0258,REP,0.08158238993710691
2016,HI,Immigration,-0.2787,DEM,0.12420619946091645
2016,HI,Immigration,-0.2787,REP,0.08158238993710691
2016,HI,Socioeconomic,0.0772,DEM,0.12420619946091645
2016,HI,Socioeconomic,0.0772,REP,0.08158238993710691
2018,HI,Abortion,-0.03055000000000002,DEM,0.27525908221797324
2018,HI,Abortion,-0.03055000000000002,REP,0.08350669216061185
2018,HI,Race,-0.026925000000000004,DEM,0.27525908221797324
2018,HI,Race,-0.026925000000000004,REP,0.08350669216061185
2018,HI,Immigration,-0.26621428571428574,DEM,0.27525908221797324
2018,HI,Immigration,-0.26621428571428574,REP,0.08350669216061185
2018,HI,Socioeconomic,0.02946666666666666,DEM,0.27525908221797324
2018,HI,Socioeconomic,0.02946666666666666,REP,0.08350669216061185
2020,IA,Abortion,-0.0432625,REP,0.12333783008036739
2020,IA,Abortion,-0.0432625,DEM,0.10939595292766935
2020,IA,Race,0.045406666666666665,REP,0.12333783008036739
2020,IA,Race,0.045406666666666665,DEM,0.10939595292766935
2020,IA,Immigration,0.11511428571428571,REP,0.12333783008036739
2020,IA,Immigration,0.11511428571428571,DEM,0.10939595292766935
2020,IA,Socioeconomic,-0.17830625,REP,0.12333783008036739
2020,IA,Socioeconomic,-0.17830625,DEM,0.10939595292766935
2018,IA,Abortion,-0.14524166666666666,DEM,0.10022255729794934
2018,IA,Abortion,-0.14524166666666666,REP,0.09233082026537998
2018,IA,Race,-0.3429,DEM,0.10022255729794934
2018,IA,Race,-0.3429,REP,0.09233082026537998
2018,IA,Immigration,-0.4150838709677419,DEM,0.10022255729794934
2018,IA,Immigration,-0.4150838709677419,REP,0.09233082026537998
2018,IA,Socioeconomic,-0.3427818181818182,DEM,0.10022255729794934
2018,IA,Socioeconomic,-0.3427818181818182,REP,0.09233082026537998
2016,IA,Abortion,0.0,REP,0.1226845202172601
2016,IA,Abortion,0.0,DEM,0.10168512371756186
2016,IA,Race,0.10388,REP,0.1226845202172601
2016,IA,Race,0.10388,DEM,0.10168512371756186
2016,IA,Immigration,-0.15423333333333333,REP,0.1226845202172601
2016,IA,Immigration,-0.15423333333333333,DEM,0.10168512371756186
2016,IA,Socioeconomic,-0.13626666666666667,REP,0.1226845202172601
2016,IA,Socioeconomic,-0.13626666666666667,DEM,0.10168512371756186
2018,ID,Abortion,-0.4293,REP,0.24763997308209956
2018,ID,Abortion,-0.4293,DEM,0.13950403768506056
2018,ID,Race,-0.09032499999999999,REP,0.24763997308209956
2018,ID,Race,-0.09032499999999999,DEM,0.13950403768506056
2018,ID,Immigration,-0.52255,REP,0.24763997308209956
2018,ID,Immigration,-0.52255,DEM,0.13950403768506056
2018,ID,Socioeconomic,0.5245666666666666,REP,0.24763997308209956
2018,ID,Socioeconomic,0.5245666666666666,DEM,0.13950403768506056
2020,ID,Abortion,0.15296666666666667,REP,0.3118916666666667
2020,ID,Abortion,0.15296666666666667,DEM,0.14196166666666665
2020,ID,Race,-0.9137,REP,0.3118916666666667
2020,ID,Race,-0.9137,DEM,0.14196166666666665
2020,ID,Immigration,-0.5547,REP,0.3118916666666667
2020,ID,Immigration,-0.5547,DEM,0.14196166666666665
2020,ID,Socioeconomic,0.0,REP,0.3118916666666667
2020,ID,Socioeconomic,0.0,DEM,0.14196166666666665
2020,IL,Abortion,0.09781408450704225,DEM,0.02828770021918732
2020,IL,Abortion,0.09781408450704225,REP,0.021573944479157368
2020,IL,Race,-0.02153831775700934,DEM,0.02828770021918732
2020,IL,Race,-0.02153831775700934,REP,0.021573944479157368
2020,IL,Immigration,0.019030434782608706,DEM,0.02828770021918732
2020,IL,Immigration,0.019030434782608706,REP,0.021573944479157368
2020,IL,Socioeconomic,0.038238095238095245,DEM,0.02828770021918732
2020,IL,Socioeconomic,0.038238095238095245,REP,0.021573944479157368
2018,IL,Abortion,-0.11176122448979592,DEM,0.025246649088112503
2018,IL,Abortion,-0.11176122448979592,REP,0.016062852486632976
2018,IL,Race,-0.06739736842105264,DEM,0.025246649088112503
2018,IL,Race,-0.06739736842105264,REP,0.016062852486632976
2018,IL,Immigration,-0.11017478260869565,DEM,0.025246649088112503
2018,IL,Immigration,-0.11017478260869565,REP,0.016062852486632976
2018,IL,Socioeconomic,0.02665402298850575,DEM,0.025246649088112503
2018,IL,Socioeconomic,0.02665402298850575,REP,0.016062852486632976
2016,IL,Abortion,-0.04156551724137931,DEM,0.02635536384096024
2016,IL,Abortion,-0.04156551724137931,REP,0.022481582895723932
2016,IL,Race,-0.21330377358490565,DEM,0.02635536384096024
2016,IL,Race,-0.21330377358490565,REP,0.022481582895723932
2016,IL,Immigration,-0.06406428571428571,DEM,0.02635536384096024
2016,IL,Immigration,-0.06406428571428571,REP,0.022481582895723932
2016,IL,Socioeconomic,-0.16202666666666668,DEM,0.02635536384096024
2016,IL,Socioeconomic,-0.16202666666666668,REP,0.022481582895723932
2020,IN,Abortion,-0.10255999999999998,DEM,0.03891171681646476
2020,IN,Abortion,-0.10255999999999998,REP,0.056621890061221834
2020,IN,Race,-0.06553529411764707,DEM,0.03891171681646476
2020,IN,Race,-0.06553529411764707,REP,0.056621890061221834
2020,IN,Immigration,0.08386923076923078,DEM,0.03891171681646476
2020,IN,Immigration,0.08386923076923078,REP,0.056621890061221834
2020,IN,Socioeconomic,-0.05588709677419356,DEM,0.03891171681646476
2020,IN,Socioeconomic,-0.05588709677419356,REP,0.056621890061221834
2016,IN,Abortion,-0.19922,DEM,0.03547271073377805
2016,IN,Abortion,-0.19922,REP,0.05469182080048514
2016,IN,Race,0.11993333333333332,DEM,0.03547271073377805
2016,IN,Race,0.11993333333333332,REP,0.05469182080048514
2016,IN,Immigration,-0.12190588235294118,DEM,0.03547271073377805
2016,IN,Immigration,-0.12190588235294118,REP,0.05469182080048514
2016,IN,Socioeconomic,-0.14996,DEM,0.03547271073377805
2016,IN,Socioeconomic,-0.14996,REP,0.05469182080048514
2018,IN,Abortion,0.01185,DEM,0.03549111040136272
2018,IN,Abortion,0.01185,REP,0.044287519074488094
2018,IN,Race,-0.147265,DEM,0.03549111040136272
2018,IN,Race,-0.147265,REP,0.044287519074488094
2018,IN,Immigration,0.011702439024390242,DEM,0.03549111040136272
2018,IN,Immigration,0.011702439024390242,REP,0.044287519074488094
2018,IN,Socioeconomic,0.27806153846153847,DEM,0.03549111040136272
2018,IN,Socioeconomic,0.27806153846153847,REP,0.044287519074488094
2020,KS,Abortion,-0.1391,REP,0.1387514306151645
2020,KS,Abortion,-0.1391,DEM,0.09965271816881259
2020,KS,Race,0.08075,REP,0.1387514306151645
2020,KS,Race,0.08075,DEM,0.09965271816881259
2020,KS,Immigration,-0.06527857142857144,REP,0.1387514306151645
2020,KS,Immigration,-0.06527857142857144,DEM,0.09965271816881259
2020,KS,Socioeconomic,-0.002870000000000006,REP,0.1387514306151645
2020,KS,Socioeconomic,-0.002870000000000006,DEM,0.09965271816881259
2016,KS,Abortion,-0.25098333333333334,DEM,0.056672461752433935
2016,KS,Race,-0.4111666666666667,DEM,0.056672461752433935
2016,KS,Immigration,-0.119575,DEM,0.056672461752433935
2016,KS,Socioeconomic,0.2755166666666667,DEM,0.056672461752433935
2018,KY,Abortion,0.02335,REP,0.06525073252406864
2018,KY,Abortion,0.02335,DEM,0.0427638481931073
2018,KY,Race,0.19704285714285713,REP,0.06525073252406864
2018,KY,Race,0.19704285714285713,DEM,0.0427638481931073
2018,KY,Immigration,-0.072044,REP,0.06525073252406864
2018,KY,Immigration,-0.072044,DEM,0.0427638481931073
2018,KY,Socioeconomic,0.09841818181818182,REP,0.06525073252406864
2018,KY,Socioeconomic,0.09841818181818182,DEM,0.0427638481931073
2016,KY,Abortion,0.1260333333333333,REP,0.09244499397628558
2016,KY,Abortion,0.1260333333333333,DEM,0.05305965379494008
2016,KY,Race,-0.4415125,REP,0.09244499397628558
2016,KY,Race,-0.4415125,DEM,0.05305965379494008
2016,KY,Immigration,-0.23922,REP,0.09244499397628558
2016,KY,Immigration,-0.23922,DEM,0.05305965379494008
2016,KY,Socioeconomic,-0.03886666666666667,REP,0.09244499397628558
2016,KY,Socioeconomic,-0.03886666666666667,DEM,0.05305965379494008
2020,KY,Abortion,-0.11631333333333334,REP,0.09278666666666667
2020,KY,Abortion,-0.11631333333333334,DEM,0.05002850340136054
2020,KY,Race,0.19979,REP,0.09278666666666667
2020,KY,Race,0.19979,DEM,0.05002850340136054
2020,KY,Immigration,-0.2118375,REP,0.09278666666666667
2020,KY,Immigration,-0.2118375,DEM,0.05002850340136054
2020,KY,Socioeconomic,0.34841666666666665,REP,0.09278666666666667
2020,KY,Socioeconomic,0.34841666666666665,DEM,0.05002850340136054
2018,LA,Abortion,-0.14336666666666667,REP,0.061549197230814555
2018,LA,Abortion,-0.14336666666666667,DEM,0.020370599499189866
2018,LA,Race,-0.06489677419354839,REP,0.061549197230814555
2018,LA,Race,-0.06489677419354839,DEM,0.020370599499189866
2018,LA,Immigration,-0.26127272727272727,REP,0.061549197230814555
2018,LA,Immigration,-0.26127272727272727,DEM,0.020370599499189866
2018,LA,Socioeconomic,-0.3705466666666667,REP,0.061549197230814555
2018,LA,Socioeconomic,-0.3705466666666667,DEM,0.020370599499189866
2016,LA,Abortion,-0.05295882352941176,REP,0.027227309893704008
2016,LA,Abortion,-0.05295882352941176,DEM,0.020964245893109343
2016,LA,Race,-0.4676600000000001,REP,0.027227309893704008
2016,LA,Race,-0.4676600000000001,DEM,0.020964245893109343
2016,LA,Immigration,-0.14616666666666667,REP,0.027227309893704008
2016,LA,Immigration,-0.14616666666666667,DEM,0.020964245893109343
2016,LA,Socioeconomic,0.014149999999999996,REP,0.027227309893704008
2016,LA,Socioeconomic,0.014149999999999996,DEM,0.020964245893109343
2020,LA,Abortion,-0.09600526315789475,REP,0.045357757363662876
2020,LA,Abortion,-0.09600526315789475,DEM,0.026516550014581513
2020,LA,Race,-0.01657567567567567,REP,0.045357757363662876
2020,LA,Race,-0.01657567567567567,DEM,0.026516550014581513
2020,LA,Immigration,-0.2273090909090909,REP,0.045357757363662876
2020,LA,Immigration,-0.2273090909090909,DEM,0.026516550014581513
2020,LA,Socioeconomic,0.03682916666666666,REP,0.045357757363662876
2020,LA,Socioeconomic,0.03682916666666666,DEM,0.026516550014581513
2016,MA,Abortion,0.2214375,DEM,0.07117540983606557
2016,MA,Abortion,0.2214375,REP,0.03081427595628415
2016,MA,Race,0.14891176470588238,DEM,0.07117540983606557
2016,MA,Race,0.14891176470588238,REP,0.03081427595628415
2016,MA,Immigration,0.053049999999999986,DEM,0.07117540983606557
2016,MA,Immigration,0.053049999999999986,REP,0.03081427595628415
2016,MA,Socioeconomic,-0.06771904761904762,DEM,0.07117540983606557
2016,MA,Socioeconomic,-0.06771904761904762,REP,0.03081427595628415
2018,MA,Abortion,0.03321538461538461,DEM,0.06456060455073907
2018,MA,Abortion,0.03321538461538461,REP,0.029772974588938718
2018,MA,Race,-0.0004775510204081605,DEM,0.06456060455073907
2018,MA,Race,-0.0004775510204081605,REP,0.029772974588938718
2018,MA,Immigration,-0.19221714285714286,DEM,0.06456060455073907
2018,MA,Immigration,-0.19221714285714286,REP,0.029772974588938718
2018,MA,Socioeconomic,0.08900000000000001,DEM,0.06456060455073907
2018,MA,Socioeconomic,0.08900000000000001,REP,0.029772974588938718
2020,MA,Abortion,-0.13237307692307693,DEM,0.0777901861252115
2020,MA,Abortion,-0.13237307692307693,REP,0.039424760293288216
2020,MA,Race,-0.029402702702702704,DEM,0.0777901861252115
2020,MA,Race,-0.029402702702702704,REP,0.039424760293288216
2020,MA,Immigration,-0.06484516129032258,DEM,0.0777901861252115
2020,MA,Immigration,-0.06484516129032258,REP,0.039424760293288216
2020,MA,Socioeconomic,0.0747609756097561,DEM,0.0777901861252115
2020,MA,Socioeconomic,0.0747609756097561,REP,0.039424760293288216
2018,MD,Abortion,-0.10668048780487804,REP,0.029802342487883684
2018,MD,Abortion,-0.10668048780487804,DEM,0.06030076736672051
2018,MD,Race,0.022276811594202892,REP,0.029802342487883684
2018,MD,Race,0.022276811594202892,DEM,0.06030076736672051
2018,MD,Immigration,-0.2661608695652174,REP,0.029802342487883684
2018,MD,Immigration,-0.2661608695652174,DEM,0.06030076736672051
2018,MD,Socioeconomic,0.17819733333333332,REP,0.029802342487883684
2018,MD,Socioeconomic,0.17819733333333332,DEM,0.06030076736672051
2016,MD,Abortion,-0.02140625,REP,0.03861946050096339
2016,MD,Abortion,-0.02140625,DEM,0.06567919075144509
2016,MD,Race,-0.06354482758620689,REP,0.03861946050096339
2016,MD,Race,-0.06354482758620689,DEM,0.06567919075144509
2016,MD,Immigration,-0.11406111111111111,REP,0.03861946050096339
2016,MD,Immigration,-0.11406111111111111,DEM,0.06567919075144509
2016,MD,Socioeconomic,0.03746428571428573,REP,0.03861946050096339
2016,MD,Socioeconomic,0.03746428571428573,DEM,0.06567919075144509
2020,MD,Abortion,0.0008843750000000032,REP,0.03798958025421224
2020,MD,Abortion,0.0008843750000000032,DEM,0.07067469701448419
2020,MD,Race,-0.09115510204081632,REP,0.03798958025421224
